W,eng_back.c,1,1,c_builtin,W0576,UNC,X99,The character except for basic source character is used in the comment of source file `eng_back.c'.
W,p11_err.h,26,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11.h,42,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,libp11.h,428,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,eng_err.h,26,1,c_builtin,W0442,UNC,X99,A function-like macro is defined.
W,eng_back.c,30,1,c_builtin,W0026,UNC,X99,`/usr/include/stdio.h' is already included by this file indirectly.
W,eng_back.c,31,1,c_builtin,W0026,UNC,X99,`/usr/include/string.h' is already included by this file indirectly.
W,eng_back.c,79,17,c_builtin,W0422,UNC,X99,Value of the dereferencing pointer may be NULL.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,eng_back.c,75,26,c_builtin,C1005,INF,X99,A value possibly be NULL is assigned to the problematic variable.
W,eng_back.c,81,2,c_builtin,W0109,UNC,X99,"The definition of this function doesn't found. It consider it was omitted, and insert `extern int a()'."
W,eng_back.c,81,2,c_builtin,W0109,UNC,X99,"The definition of this function doesn't found. It consider it was omitted, and insert `extern int b()'."
W,eng_back.c,82,27,c_builtin,W0459,UNC,X99,A value of variable `ap' doesn't set when this expression is evaluated. This program is danger.
C,,,,c_builtin,C1000,INF,X99,Warning above is detected in the following context.
C,eng_back.c,77,10,c_builtin,C1003,INF,X99,The problematic variable is defined here without initializer.
W,eng_back.c,77,10,c_builtin,W0100,UNC,X99,The variable `ap' has not been reassigned since the initial value is assigned. It may be able to be defined as `const' with an initial value.
W,eng_back.c,75,26,c_builtin,W0104,UNC,X99,The value of formal argument `ctx' is not change. It can be declarable with 'const'.
W,eng_back.c,75,35,c_builtin,W0104,UNC,X99,The value of formal argument `level' is not change. It can be declarable with 'const'.
W,eng_back.c,75,54,c_builtin,W0104,UNC,X99,The value of formal argument `format' is not change. It can be declarable with 'const'.
W,eng_back.c,75,26,c_builtin,W0105,UNC,X99,The object which points the formal argument `ctx' is not change. It can be declaring as pointer type which points const object.
W,eng_back.c,75,6,c_builtin,W1071,UNC,X99,Function `ctx_log' has multiple termination points.
W,eng_back.c,81,2,c_builtin,W1073,UNC,X99,Return value of the function `b' is discarded.
